study,version,model,revision,protocol,template,score_representation,split,scope,family,subset,n_expected_tasks,n_complete_tasks,n_nontrivial,n_all_pass,n_all_fail,accuracy,accuracy_n,accuracy_lo95,accuracy_hi95,TCE,TCE_n,TCE_lo95,TCE_hi95,TRR,TRR_n,TRR_lo95,TRR_hi95,TRR_count,FSRR,FSRR_n,FSRR_lo95,FSRR_hi95,FSRR_count,trr_success_fsrr_failure,trr_success_fsrr_failure_n,trr_success_fsrr_failure_lo95,trr_success_fsrr_failure_hi95,trr_success_fsrr_failure_count,TRR_including_trivial,FSRR_including_trivial,TRR_success_FSRR_failure_share_of_TRR_success,post_hoc,bootstrap_seed,bootstrap_replicates,interval_method
S3,frozen,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,bare,test,all_valid,numeric_tolerance,all_pass,12,12,0,12,0,1,12,1,1,0,12,0,0,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,original,bare,test,all_valid,numeric_tolerance,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,immediate_readout,original,bare,test,all_valid,ALL,all,324,324,288,36,0,0.63203017832647457,324,0.60288065843621397,0.66083676268861447,3.3611111111111112,324,3.0956790123456792,3.632716049382716,0.60416666666666663,288,0.54861111111111116,0.65972222222222221,174,0.55555555555555558,288,0.49652777777777779,0.61111111111111116,160,0.048611111111111112,288,0.024305555555555556,0.076388888888888895,14,0.64814814814814814,0.60493827160493829,0.080459770114942528,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,immediate_readout,original,bare,test,all_valid,ALL,nontrivial,288,288,288,0,0,0.62075617283950613,288,0.59375,0.64776234567901225,3.4305555555555554,288,3.1840277777777777,3.6770833333333335,0.60416666666666663,288,0.54861111111111116,0.65972222222222221,174,0.55555555555555558,288,0.49652777777777779,0.61111111111111116,160,0.048611111111111112,288,0.024305555555555556,0.076388888888888895,14,0.60416666666666663,0.55555555555555558,0.080459770114942528,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,immediate_readout,original,bare,test,all_valid,ALL,all_pass,36,36,0,36,0,0.72222222222222232,36,0.58950617283950624,0.84266975308641867,2.8055555555555554,36,1.5833333333333333,4.1388888888888893,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,immediate_readout,original,bare,test,all_valid,ALL,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,immediate_readout,original,bare,test,all_valid,coverage,all,108,108,96,12,0,0.70987654320987659,108,0.6728395061728395,0.74691358024691368,2.6018518518518516,108,2.2685185185185186,2.9351851851851851,0.4375,96,0.33333333333333331,0.54166666666666663,42,0.4375,96,0.33333333333333331,0.54166666666666663,42,0,96,0,0,0,0.5,0.5,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,immediate_readout,original,bare,test,all_valid,coverage,nontrivial,96,96,96,0,0,0.67361111111111116,96,0.63888888888888884,0.70833333333333337,2.9270833333333335,96,2.6145833333333335,3.2395833333333335,0.4375,96,0.33333333333333331,0.54166666666666663,42,0.4375,96,0.33333333333333331,0.54166666666666663,42,0,96,0,0,0,0.4375,0.4375,0,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,immediate_readout,original,bare,test,all_valid,coverage,all_pass,12,12,0,12,0,1,12,1,1,0,12,0,0,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,immediate_readout,original,bare,test,all_valid,coverage,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,immediate_readout,original,bare,test,all_valid,max_violation,all,108,108,96,12,0,0.46296296296296285,108,0.4125514403292182,0.51337448559670784,4.9351851851851851,108,4.4629629629629628,5.4074074074074074,0.60416666666666663,96,0.5,0.69791666666666663,58,0.48958333333333331,96,0.39583333333333331,0.59375,47,0.11458333333333333,96,0.052083333333333336,0.17708333333333334,11,0.64814814814814814,0.54629629629629628,0.18965517241379309,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,immediate_readout,original,bare,test,all_valid,max_violation,nontrivial,96,96,96,0,0,0.49999999999999994,96,0.44791666666666669,0.55208333333333337,4.5,96,4.03125,4.96875,0.60416666666666663,96,0.5,0.69791666666666663,58,0.48958333333333331,96,0.39583333333333331,0.59375,47,0.11458333333333333,96,0.052083333333333336,0.17708333333333334,11,0.60416666666666663,0.48958333333333331,0.18965517241379309,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,immediate_readout,original,bare,test,all_valid,max_violation,all_pass,12,12,0,12,0,0.16666666666666671,12,0.12037037037037039,0.20370370370370372,8.4166666666666661,12,8.1666666666666661,8.6666666666666661,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,immediate_readout,original,bare,test,all_valid,max_violation,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,immediate_readout,original,bare,test,all_valid,numeric_tolerance,all,108,108,96,12,0,0.72325102880658443,108,0.67798353909465014,0.76851851851851849,2.5462962962962963,108,2.1296296296296298,2.9722222222222223,0.77083333333333337,96,0.6875,0.85416666666666663,74,0.73958333333333337,96,0.65625,0.82291666666666663,71,0.03125,96,0,0.072916666666666671,3,0.79629629629629628,0.76851851851851849,0.040540540540540543,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,immediate_readout,original,bare,test,all_valid,numeric_tolerance,nontrivial,96,96,96,0,0,0.68865740740740744,96,0.64004629629629628,0.73495370370370372,2.8645833333333335,96,2.4270833333333335,3.3125,0.77083333333333337,96,0.6875,0.85416666666666663,74,0.73958333333333337,96,0.65625,0.82291666666666663,71,0.03125,96,0,0.072916666666666671,3,0.77083333333333337,0.73958333333333337,0.040540540540540543,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,immediate_readout,original,bare,test,all_valid,numeric_tolerance,all_pass,12,12,0,12,0,1,12,1,1,0,12,0,0,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,immediate_readout,original,bare,test,all_valid,numeric_tolerance,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,immediate_readout,original,bare,test,all_valid,ALL,all,324,324,288,36,0,0.53566529492455417,324,0.50616426611796983,0.56481481481481477,4.9043209876543212,324,4.6234567901234565,5.1851851851851851,0.27083333333333331,288,0.21875,0.32291666666666669,78,0.1736111111111111,288,0.13194444444444445,0.21875,50,0.097222222222222224,288,0.0625,0.13194444444444445,28,0.35185185185185186,0.26543209876543211,0.35897435897435898,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,immediate_readout,original,bare,test,all_valid,ALL,nontrivial,288,288,288,0,0,0.55864197530864201,288,0.53009259259259267,0.58758680555555542,4.4236111111111107,288,4.1631076388888895,4.6840277777777777,0.27083333333333331,288,0.21875,0.32291666666666669,78,0.1736111111111111,288,0.13194444444444445,0.21875,50,0.097222222222222224,288,0.0625,0.13194444444444445,28,0.27083333333333331,0.1736111111111111,0.35897435897435898,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,immediate_readout,original,bare,test,all_valid,ALL,all_pass,36,36,0,36,0,0.35185185185185186,36,0.23148148148148145,0.47839506172839502,8.75,36,8.25,9,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,immediate_readout,original,bare,test,all_valid,ALL,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,immediate_readout,original,bare,test,all_valid,coverage,all,108,108,96,12,0,0.68827160493827144,108,0.65020576131687235,0.72530864197530842,4.7129629629629628,108,4.2222222222222223,5.2037037037037033,0.29166666666666669,96,0.19791666666666666,0.38541666666666669,28,0.1875,96,0.11458333333333333,0.27083333333333331,18,0.10416666666666667,96,0.041666666666666664,0.16666666666666666,10,0.37037037037037035,0.27777777777777779,0.35714285714285715,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,immediate_readout,original,bare,test,all_valid,coverage,nontrivial,96,96,96,0,0,0.67592592592592593,96,0.63657407407407407,0.71183449074074046,4.270833333333333,96,3.8125,4.739583333333333,0.29166666666666669,96,0.19791666666666666,0.38541666666666669,28,0.1875,96,0.11458333333333333,0.27083333333333331,18,0.10416666666666667,96,0.041666666666666664,0.16666666666666666,10,0.29166666666666669,0.1875,0.35714285714285715,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,immediate_readout,original,bare,test,all_valid,coverage,all_pass,12,12,0,12,0,0.78703703703703709,12,0.62037037037037035,0.90740740740740744,8.25,12,6.75,9,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,immediate_readout,original,bare,test,all_valid,coverage,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,immediate_readout,original,bare,test,all_valid,max_violation,all,108,108,96,12,0,0.44444444444444425,108,0.39092078189300405,0.49999999999999994,5,108,4.5,5.48171296296296,0.3125,96,0.21875,0.40625,30,0.19791666666666666,96,0.125,0.28125,19,0.11458333333333333,96,0.052083333333333336,0.17708333333333334,11,0.3888888888888889,0.28703703703703703,0.36666666666666664,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,immediate_readout,original,bare,test,all_valid,max_violation,nontrivial,96,96,96,0,0,0.49999999999999994,96,0.44791666666666669,0.55208333333333337,4.5,96,4.03125,4.96875,0.3125,96,0.21875,0.40625,30,0.19791666666666666,96,0.125,0.28125,19,0.11458333333333333,96,0.052083333333333336,0.17708333333333334,11,0.3125,0.19791666666666666,0.36666666666666664,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,immediate_readout,original,bare,test,all_valid,max_violation,all_pass,12,12,0,12,0,0,12,0,0,9,12,9,9,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,immediate_readout,original,bare,test,all_valid,max_violation,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,immediate_readout,original,bare,test,all_valid,numeric_tolerance,all,108,108,96,12,0,0.47427983539094631,108,0.42592592592592593,0.52366255144032914,5,108,4.5,5.48171296296296,0.20833333333333334,96,0.13541666666666666,0.29166666666666669,20,0.13541666666666666,96,0.072916666666666671,0.20833333333333334,13,0.072916666666666671,96,0.03125,0.125,7,0.29629629629629628,0.23148148148148148,0.34999999999999998,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,immediate_readout,original,bare,test,all_valid,numeric_tolerance,nontrivial,96,96,96,0,0,0.49999999999999994,96,0.44791666666666669,0.55208333333333337,4.5,96,4.03125,4.96875,0.20833333333333334,96,0.13541666666666666,0.29166666666666669,20,0.13541666666666666,96,0.072916666666666671,0.20833333333333334,13,0.072916666666666671,96,0.03125,0.125,7,0.20833333333333334,0.13541666666666666,0.34999999999999998,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,immediate_readout,original,bare,test,all_valid,numeric_tolerance,all_pass,12,12,0,12,0,0.26851851851851855,12,0.1851851851851852,0.38888888888888884,9,12,9,9,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,immediate_readout,original,bare,test,all_valid,numeric_tolerance,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,bare,test,all_valid,ALL,all,324,324,288,36,0,0.66838134430727014,324,0.64300411522633749,0.6930727023319615,2.9382716049382718,324,2.7037037037037037,3.175925925925926,0.33333333333333331,288,0.28125,0.3888888888888889,96,0.19444444444444445,288,0.14930555555555555,0.23958333333333334,56,0.1388888888888889,288,0.10069444444444445,0.18055555555555555,40,0.40740740740740738,0.2839506172839506,0.41666666666666669,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,bare,test,all_valid,ALL,nontrivial,288,288,288,0,0,0.62962962962962954,288,0.60493827160493829,0.65316358024691346,3.2743055555555554,288,3.0555555555555554,3.5034722222222223,0.33333333333333331,288,0.28125,0.3888888888888889,96,0.19444444444444445,288,0.14930555555555555,0.23958333333333334,56,0.1388888888888889,288,0.10069444444444445,0.18055555555555555,40,0.33333333333333331,0.19444444444444445,0.41666666666666669,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,bare,test,all_valid,ALL,all_pass,36,36,0,36,0,0.97839506172839508,36,0.93518518518518512,1,0.25,36,0,0.75,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,bare,test,all_valid,ALL,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,bare,test,all_valid,coverage,all,108,108,96,12,0,0.65637860082304522,108,0.61213991769547316,0.70061728395061729,2.9907407407407409,108,2.5833333333333335,3.3981481481481484,0.03125,96,0,0.072916666666666671,3,0.020833333333333332,96,0,0.052083333333333336,2,0.010416666666666666,96,0,0.03125,1,0.1388888888888889,0.12962962962962962,0.33333333333333331,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,bare,test,all_valid,coverage,nontrivial,96,96,96,0,0,0.61342592592592593,96,0.56828703703703709,0.65625,3.3645833333333335,96,2.9583333333333335,3.7708333333333335,0.03125,96,0,0.072916666666666671,3,0.020833333333333332,96,0,0.052083333333333336,2,0.010416666666666666,96,0,0.03125,1,0.03125,0.020833333333333332,0.33333333333333331,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,bare,test,all_valid,coverage,all_pass,12,12,0,12,0,1,12,1,1,0,12,0,0,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,bare,test,all_valid,coverage,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,bare,test,all_valid,max_violation,all,108,108,96,12,0,0.68518518518518501,108,0.64506172839506182,0.72530864197530864,2.9722222222222223,108,2.5833333333333335,3.3703703703703702,0.66666666666666663,96,0.57291666666666663,0.76041666666666663,64,0.53125,96,0.42708333333333331,0.63541666666666663,51,0.13541666666666666,96,0.072916666666666671,0.20833333333333334,13,0.70370370370370372,0.58333333333333337,0.203125,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,bare,test,all_valid,max_violation,nontrivial,96,96,96,0,0,0.65393518518518523,96,0.61689814814814814,0.69212962962962965,3.25,96,2.8854166666666665,3.6145833333333335,0.66666666666666663,96,0.57291666666666663,0.76041666666666663,64,0.53125,96,0.42708333333333331,0.63541666666666663,51,0.13541666666666666,96,0.072916666666666671,0.20833333333333334,13,0.66666666666666663,0.53125,0.203125,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,bare,test,all_valid,max_violation,all_pass,12,12,0,12,0,0.93518518518518512,12,0.80555555555555547,1,0.75,12,0,2.25,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,bare,test,all_valid,max_violation,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,bare,test,all_valid,numeric_tolerance,all,108,108,96,12,0,0.66358024691358031,108,0.62037037037037024,0.70781893004115226,2.8518518518518516,108,2.4444444444444446,3.2592592592592591,0.30208333333333331,96,0.21875,0.39583333333333331,29,0.03125,96,0,0.072916666666666671,3,0.27083333333333331,96,0.1875,0.36458333333333331,26,0.37962962962962965,0.1388888888888889,0.89655172413793105,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,bare,test,all_valid,numeric_tolerance,nontrivial,96,96,96,0,0,0.62152777777777779,96,0.57754629629629639,0.66203703703703709,3.2083333333333335,96,2.8125,3.625,0.30208333333333331,96,0.21875,0.39583333333333331,29,0.03125,96,0,0.072916666666666671,3,0.27083333333333331,96,0.1875,0.36458333333333331,26,0.30208333333333331,0.03125,0.89655172413793105,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,bare,test,all_valid,numeric_tolerance,all_pass,12,12,0,12,0,1,12,1,1,0,12,0,0,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
S3,frozen,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,bare,test,all_valid,numeric_tolerance,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,explicit,bare,main,five_models_two_templates_common,ALL,all,62,62,40,22,0,0.74014336917562717,62,0.66308243727598559,0.81182795698924737,2.4193548387096775,62,1.7419354838709677,3.129032258064516,0.875,40,0.77500000000000002,0.97499999999999998,35,0.84999999999999998,40,0.72499999999999998,0.94999999999999996,34,0.025000000000000001,40,0,0.074999999999999997,1,0.91935483870967738,0.90322580645161288,0.028571428571428571,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,explicit,bare,main,five_models_two_templates_common,ALL,nontrivial,40,40,40,0,0,0.7416666666666667,40,0.65000000000000002,0.83055555555555549,2.2250000000000001,40,1.45,3.0499999999999998,0.875,40,0.77500000000000002,0.97499999999999998,35,0.84999999999999998,40,0.72499999999999998,0.94999999999999996,34,0.025000000000000001,40,0,0.074999999999999997,1,0.875,0.84999999999999998,0.028571428571428571,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,explicit,bare,main,five_models_two_templates_common,ALL,partial,17,17,17,0,0,0.6470588235294118,17,0.52287581699346408,0.76470588235294112,3.2352941176470589,17,2.1176470588235294,4.3529411764705879,0.70588235294117652,17,0.47058823529411764,0.88235294117647056,12,0.6470588235294118,17,0.41176470588235292,0.88235294117647056,11,0.058823529411764705,17,0,0.17647058823529413,1,0.70588235294117652,0.6470588235294118,0.083333333333333329,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,explicit,whitespace_union,main,five_models_two_templates_common,ALL,all,62,62,40,22,0,0.73476702508960567,62,0.65770609318996409,0.80645161290322576,2.4516129032258065,62,1.7741935483870968,3.161290322580645,0.875,40,0.77500000000000002,0.97499999999999998,35,0.84999999999999998,40,0.72499999999999998,0.94999999999999996,34,0.025000000000000001,40,0,0.074999999999999997,1,0.91935483870967738,0.90322580645161288,0.028571428571428571,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,explicit,whitespace_union,main,five_models_two_templates_common,ALL,nontrivial,40,40,40,0,0,0.73611111111111116,40,0.64444444444444449,0.82499999999999996,2.25,40,1.4750000000000001,3.0750000000000002,0.875,40,0.77500000000000002,0.97499999999999998,35,0.84999999999999998,40,0.72499999999999998,0.94999999999999996,34,0.025000000000000001,40,0,0.074999999999999997,1,0.875,0.84999999999999998,0.028571428571428571,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,explicit,whitespace_union,main,five_models_two_templates_common,ALL,partial,17,17,17,0,0,0.63398692810457513,17,0.50980392156862742,0.75816993464052285,3.2941176470588234,17,2.1764705882352939,4.4117647058823533,0.70588235294117652,17,0.47058823529411764,0.88235294117647056,12,0.6470588235294118,17,0.41176470588235292,0.88235294117647056,11,0.058823529411764705,17,0,0.17647058823529413,1,0.70588235294117652,0.6470588235294118,0.083333333333333329,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
